muon_pt,muon_eta,muon_phi,antimuon_pt,antimuon_eta,antimuon_phi,delta_eta,delta_phi,delta_R,label
26.448097,4.097856,1.8141464,33.305634,1.9781065,-1.0796592,2.1197495,2.8938057,3.587123,1
27.442911,-2.5018497,-1.799705,34.910767,-0.6240209,1.0058873,1.8778288,2.8055923,3.3760316,1
45.02393,2.071877,0.7981471,44.778763,2.4762745,-2.3661175,0.4043975,3.1189206,3.1450284,1
43.98866,-0.16119824,1.0447421,33.652016,-1.3313586,-2.4461565,1.1701603,2.792287,3.0275638,1
31.641033,3.000578,-1.8661789,28.170933,2.3123288,2.8495846,0.6882491,1.5674222,1.7118701,0
32.937706,1.2311299,2.773753,66.890915,1.4764798,0.18284293,0.24534988,2.5909102,2.6025012,1
32.97185,4.5656943,0.17852466,42.28545,3.2015061,-3.0390472,1.3641882,3.0656135,3.3554428,1
27.244617,-3.2606535,0.68346477,26.257076,-1.0030363,-2.613874,2.2576172,2.9858468,3.7432764,1
38.893238,0.30104038,0.85299724,37.856434,1.3960522,-2.3939106,1.0950118,3.0362775,3.2276976,1
32.079407,1.6700337,2.097291,25.517126,-0.48236138,-1.7123301,2.152395,2.4735644,3.2789214,1
32.639004,-2.947359,1.8549017,42.870102,-3.9879954,-1.1055585,1.0406363,2.96046,3.1380324,1
36.32505,-1.0362989,-2.7356243,41.065464,-0.6007686,0.10109955,0.43553025,2.8367238,2.8699632,0
63.85462,2.582484,-1.5828574,33.07799,2.750187,-1.384877,0.16770291,0.1979804,0.25946197,0
76.08148,1.3893086,-0.95833915,71.92158,2.5785556,-1.0116596,1.189247,0.053320408,1.1904417,1
49.316208,-2.8280504,-1.5059335,38.93911,-3.0586877,1.658174,0.23063731,3.119078,3.1275935,1
33.96152,4.0170383,-0.3875693,38.79712,2.4997725,2.674985,1.5172658,3.0625544,3.4177969,1
55.29002,2.2644548,0.78454363,26.869217,1.0709873,-2.2879338,1.1934675,3.0724776,3.2961316,1
36.947556,-2.079257,2.8177013,27.749746,-0.31146997,-0.27933863,1.767787,3.09704,3.566052,1
42.800346,2.0332828,-0.502283,40.796062,1.0814582,2.7327342,0.95182455,3.0481684,3.1933212,1
26.788797,0.2834316,1.1612569,36.07122,-1.5342393,-1.80246,1.8176708,2.9637167,3.4767146,1
121.2759,2.1717052,0.466374,35.227997,2.0552318,-1.1052893,0.11647344,1.5716631,1.575973,1
81.91942,-4.173259,2.982027,27.368143,-3.554701,0.7934653,0.6185577,2.1885617,2.2742946,1
70.34669,1.813576,-3.0766065,33.71954,1.4076675,-0.765423,0.40590847,2.3111835,2.3465571,1
49.475117,-1.50694,-1.928275,38.77759,-2.1928802,1.4725714,0.68594015,2.8823388,2.9628348,1
44.94192,-2.3177748,2.6274724,47.023624,-2.4148784,-0.14188562,0.097103596,2.769358,2.7710598,1
39.49662,-3.846304,-3.1315906,28.816635,-2.3301973,0.17470221,1.5161066,2.9768927,3.3407288,1
39.74118,3.1336153,2.9554567,33.784447,1.7178822,-0.046850096,1.4157331,3.0023072,3.3193595,1
30.337397,4.041325,1.1071241,36.12169,2.4103718,-1.9347738,1.6309533,3.041898,3.4515433,1
26.215118,-2.7141073,0.06420339,50.991947,-4.11299,-2.793117,1.3988826,2.8573205,3.181376,1
49.489845,0.36365882,1.9984405,41.78973,-0.0051459824,-0.90938735,0.3688048,2.9078276,2.9311223,1
26.161978,-2.2948918,-2.9750364,41.335327,-3.9454854,-0.18532935,1.6505935,2.789707,3.2414386,1
49.84107,-3.3058739,2.234333,51.80776,-2.0629659,-2.49627,1.242908,1.552582,1.9888015,1
41.481884,-1.3717611,-1.9892976,46.18055,-2.0105278,1.3011688,0.63876677,2.992719,3.060129,1
45.58853,-0.9364626,-1.1149461,44.372257,-0.4879558,2.0378728,0.44850677,3.1303666,3.1623335,1
45.437286,0.6244486,2.359962,48.94007,0.3590437,-0.59726596,0.2654049,2.957228,2.9691138,1
33.10025,-1.9345284,2.4383779,46.75012,-2.6896899,-0.046697885,0.7551615,2.4850757,2.5972815,1
41.547703,2.3867085,2.7638505,43.374542,1.6035148,-0.45234156,0.7831937,3.0669935,3.1654134,1
40.66145,2.884206,1.2422104,35.71287,4.1054945,-1.7080467,1.2212884,2.950257,3.193049,1
28.485035,4.8992434,-0.011608647,32.296326,3.0058448,3.1350589,1.8933985,3.1365178,3.6637006,1
43.90883,-1.2173603,-0.02127854,42.332344,-1.8564726,-3.101727,0.63911235,3.0804484,3.1460495,1
31.987707,-3.8300397,2.2543159,28.410162,-1.963325,-0.84213275,1.8667147,3.0964487,3.6156077,1
49.29192,-1.5432,-2.0528002,44.11666,-1.2566981,1.4583031,0.28650188,2.7720826,2.7868485,1
28.492933,0.8603661,2.9516592,25.959288,3.1019964,-0.20441599,2.2416303,3.1271102,3.847561,1
140.05731,-0.59279263,2.4805286,35.753357,-1.3859708,-2.4829617,0.7931782,1.3196948,1.5397161,0
47.220913,1.8274338,0.9969955,78.68461,2.3988106,2.5818784,0.5713768,1.584883,1.684733,1
39.94454,0.53334683,2.4262466,37.03986,1.7197748,-0.75078255,1.1864281,3.1061566,3.3250294,1
46.69284,1.1846727,1.3733544,30.928799,0.24446504,-1.3479757,0.94020766,2.72133,2.8791711,1
31.630003,-1.1406977,-0.66649795,32.749256,-2.7931118,2.3272204,1.6524141,2.9937184,3.419477,1
25.817173,1.5508113,-0.97184074,28.978827,-0.5312621,2.1962152,2.0820735,3.1151297,3.7468736,1
32.180393,-2.7003772,-1.0098733,26.65253,-0.7699496,2.3838713,1.9304276,2.8894408,3.4749703,1
48.90351,-1.2068667,2.3333354,32.250725,-2.1164021,-0.3196541,0.9095354,2.6529896,2.8045692,1
34.08877,-0.4186052,3.0781734,50.760376,-1.1271447,-0.17508154,0.7085395,3.0299304,3.1116726,1
49.11475,-0.08260124,0.092276156,41.436947,0.45788214,-3.0483618,0.54048336,3.1406376,3.186805,1
29.621428,-3.6033006,-2.330714,31.399405,-2.7683794,0.86217594,0.8349211,3.0902956,3.2010965,0
44.164562,2.1042879,0.8410697,44.34661,1.3474846,-1.7192615,0.7568033,2.5603316,2.6698406,1
33.469414,1.8365285,-1.7038541,26.961796,-0.15168361,0.93214226,1.9882121,2.6359963,3.3017366,1
44.130474,-1.6807786,-2.9849494,41.052643,-0.86527956,0.015485753,0.81549907,3.000435,3.1092844,1
39.63727,0.6220216,2.2467918,40.354313,-0.39237282,-0.5933984,1.0143944,2.8401902,3.015904,1
33.85373,-4.141274,-1.1469358,34.778526,-4.820833,2.7228374,0.67955923,2.4134123,2.5072615,0
34.826225,0.20983452,1.7785499,66.63085,-0.37647787,-0.4041252,0.5863124,2.1826751,2.2600515,1
39.63437,-3.23548,2.6349034,37.75305,-1.9432296,-0.032887693,1.2922505,2.6677911,2.9642909,1
56.807377,2.6940646,-0.072635576,70.72744,2.2440338,2.9494178,0.4500308,3.0220535,3.055378,0
39.50066,0.34520692,0.20380507,52.111576,0.85549253,2.867176,0.5102856,2.663371,2.7118142,1
33.532646,2.273444,-1.3352033,28.524292,0.502039,2.1081057,1.771405,2.8398764,3.3470545,1
45.043327,-4.2977977,0.22240038,41.95105,-3.6627233,3.1240292,0.6350744,2.9016287,2.9703145,1
47.146408,-2.7476773,-3.0884478,45.56591,-2.7606146,-0.45440346,0.012937307,2.6340444,2.634076,1
42.516212,0.35252148,-1.1315308,47.218296,0.0061586373,2.028129,0.34636283,3.1235259,3.1426709,1
68.33604,1.6136111,-0.225484,68.269005,1.4091022,-3.0276165,0.2045089,2.8021328,2.8095858,0
56.470432,-0.48864964,-2.2318945,31.01641,0.33505437,0.51260716,0.823704,2.7445016,2.8654454,1
38.44738,-2.9301376,1.8880285,45.063057,-2.3327887,-1.3333656,0.5973489,3.0617917,3.1195183,1
38.150658,-2.41523,-0.10217682,35.788956,-3.5654073,2.987941,1.1501772,3.090118,3.2972317,1
34.389057,1.3943027,2.2972004,35.477837,-0.19180343,-0.33407477,1.5861062,2.6312754,3.0723512,1
41.685497,-1.8605402,-0.6826415,40.979588,-2.6922328,2.4201758,0.8316927,3.1028173,3.2123492,1
38.80748,-3.3409612,-2.704119,40.083427,-2.6330268,0.45130026,0.7079344,3.127766,3.2068818,1
53.788548,-0.5698383,-2.2128398,42.741985,-0.048763126,0.19987474,0.5210751,2.4127145,2.4683416,1
45.67792,-2.5418808,-0.07514148,45.459255,-2.4126754,3.1130304,0.12920547,3.0950139,3.0977097,1
44.40621,1.2921941,-2.2048688,40.60566,0.6392709,0.87019354,0.6529232,3.0750623,3.1436152,1
44.522606,3.4780827,1.808041,47.336803,3.5395856,-1.1581054,0.061502934,2.9661467,2.9667842,1
25.094309,0.85859275,2.2858438,47.906708,2.38791,-0.9193653,1.5293171,3.0779765,3.436968,1
46.47195,1.8492652,-0.8146999,42.530724,2.266263,2.4404557,0.4169978,3.0280297,3.0566077,1
32.307888,1.8352188,0.61155176,37.919388,3.4435146,-2.6499867,1.6082958,3.0216467,3.423005,1
25.461548,-0.055576984,-2.5532584,36.621796,1.6139779,0.54455364,1.669555,3.0978122,3.5190701,1
30.40427,-1.0529996,-2.1101441,47.19764,-2.3974357,0.47764826,1.344436,2.5877924,2.9161923,1
53.0416,3.7338755,2.7914164,42.34621,3.9144228,0.2581807,0.18054724,2.5332358,2.5396614,1
41.006065,0.6176989,-0.45221713,52.79587,-0.15941867,2.523883,0.7771176,2.9761002,3.0758874,1
47.11513,-2.671864,-1.1905395,50.954117,-1.7089067,2.5237672,0.9629574,2.5688784,2.7434328,0
32.798927,-1.7570628,-0.14981179,50.041897,-2.8818738,-2.6564436,1.124811,2.506632,2.747436,1
41.469223,-1.2054149,0.0039117346,57.739853,-1.5519538,2.6413305,0.3465389,2.6374187,2.6600876,1
33.381752,3.9625926,0.8876327,30.014732,2.2037342,-2.228862,1.7588584,3.1164944,3.5785642,1
39.85523,3.1716526,-2.2040122,48.535595,3.7638056,0.8163036,0.5921531,3.0203156,3.077816,1
40.955322,-0.8130141,-2.5772889,43.765224,-1.6221198,0.6241767,0.8091057,3.0817196,3.186165,1
42.80565,-0.9498318,-1.0158074,48.88436,-1.3818089,2.3909266,0.4319771,2.8764517,2.9087074,1
39.877876,0.84946644,2.7125006,37.473232,1.964591,-0.65804696,1.1151246,2.912638,3.1188078,1
36.77546,2.4459019,2.8769083,37.827248,1.1730344,-0.35880992,1.2728674,3.0474675,3.3026125,1
34.909035,-2.4353302,1.3388005,35.73893,-0.99964464,-1.8714617,1.4356855,3.072923,3.391762,1
37.47779,-4.5955977,1.51637,41.377064,-3.4618204,-1.6392071,1.1337774,3.1276085,3.3267682,1
28.953848,2.3226762,-2.196924,70.63417,1.9241853,0.91420585,0.3984909,3.1111298,3.1365466,1
31.534937,-0.41507035,2.779402,32.22819,1.3488765,-0.31320214,1.7639468,3.092604,3.560296,1
87.50746,2.0480256,2.7002158,74.92749,1.336355,-2.5956364,0.71167064,0.98733354,1.2170877,1
37.043938,-1.2980894,-0.051603004,34.320442,0.1410833,3.0815747,1.4391727,3.1331778,3.447901,1
43.737804,0.5069592,-2.807912,44.43751,0.93775725,0.24902402,0.43079805,3.056936,3.087142,1
45.058773,4.4199114,1.8154402,43.183952,4.408944,-1.404794,0.010967255,3.0629513,3.0629709,1
48.11206,2.1839902,1.883148,43.086678,2.309562,-1.1170126,0.12557173,3.0001605,3.0027874,1
37.28732,-1.1310898,-1.5364728,31.354855,0.4390099,1.4565215,1.5700997,2.9929943,3.3798265,1
45.205475,2.4033923,1.0822366,44.738003,2.3052645,-2.0644364,0.09812784,3.136512,3.1380467,1
29.151434,4.1089325,-1.622988,28.332369,1.8832651,1.4563578,2.2256675,3.0793457,3.7994692,1
43.749958,1.7789533,-0.08174205,44.45728,1.1609273,2.8491151,0.618026,2.9308572,2.9953096,1
33.8327,0.70455223,2.5760465,30.533703,-1.0038716,-0.46721938,1.7084239,3.0432656,3.4900112,1
39.306465,2.6052792,-1.274568,48.43806,1.4472708,1.5168582,1.1580085,2.7914262,3.0220926,0
45.02303,-0.51148295,-3.0004175,44.87516,-0.6863553,0.09422182,0.17487234,3.0946393,3.0995762,1
25.117346,-0.04248386,1.2922219,27.26829,2.3152184,-1.782408,2.3577023,3.07463,3.8745463,1
28.125454,-4.0587807,2.2359455,29.0678,-1.955778,-0.3725251,2.1030025,2.6084702,3.3506322,1
32.489143,2.556794,-1.3071482,29.31657,4.1761546,1.9537133,1.6193607,3.0223238,3.4288146,1
41.417328,-2.6619585,-1.1207662,43.772415,-1.6038435,2.9137058,1.058115,2.2487137,2.4852204,1
29.863392,-2.4566233,-0.34613007,60.09923,-2.1156032,2.5045657,0.3410201,2.8506958,2.871021,1
33.790867,2.2455275,1.3080931,28.225208,0.31243092,-0.8373354,1.9330966,2.1454284,2.8878584,1
41.68968,-4.29645,1.1223624,45.3945,-3.829896,-2.191511,0.46655416,2.969312,3.005742,1
30.774368,2.0728087,1.019542,25.369446,4.2781906,-2.7457862,2.2053819,2.5178573,3.347135,1
38.841496,0.3719853,-2.2495177,52.9933,0.7318804,0.89922607,0.35989514,3.1344416,3.1550355,1
31.831955,-1.9664431,-2.049851,32.000683,-2.858735,1.0795823,0.892292,3.1294332,3.254157,0
33.15345,-2.2279942,-0.25065377,25.24882,-4.301416,2.7215824,2.0734217,2.9722362,3.6239846,1
40.790222,3.2533624,2.673732,46.642654,3.8886552,-0.6001188,0.63529277,3.0093348,3.0756614,1
43.95389,-0.9567056,-1.7987771,45.389957,-1.3141308,1.4095732,0.3574252,3.074835,3.0955393,1
28.313644,0.7332077,3.1337378,26.655989,-1.4896238,0.09901548,2.2228315,3.0347226,3.7617178,1
62.308247,-2.1751792,-0.54460996,37.102726,-2.4011579,2.1484017,0.22597861,2.6930118,2.7024763,1
40.200993,-3.6177166,-1.7090575,50.86892,-3.190742,1.8316735,0.42697453,2.7424548,2.7754936,1
40.662823,-3.3228498,1.1425464,52.63932,-3.0741603,-2.0343404,0.24868941,3.1062987,3.1162379,1
57.577225,-3.065355,0.48244214,38.026466,-2.8199697,-2.1465285,0.24538541,2.6289704,2.6403975,1
49.605442,-1.299247,1.9828696,52.605316,-1.2618722,-1.4111667,0.037374854,2.889149,2.8893907,0
92.32208,-1.1047009,-1.3315986,43.08334,-2.5200202,2.315169,1.4153193,2.6364176,2.9922945,0
50.12079,2.8791924,-0.45220107,36.018196,3.6893122,2.8005133,0.81011987,3.030471,3.1368852,1
55.708363,-2.5677953,-1.6967181,32.31808,-1.6408008,2.034389,0.92699444,2.5520785,2.7152207,1
43.85785,0.015266303,1.1374216,39.476307,0.83932257,-2.171855,0.82405627,2.9739087,3.0859685,1
52.39017,1.3449372,-2.385788,32.73417,2.360266,1.375155,1.0153288,2.5222428,2.7189338,1
33.547585,-1.5036612,-2.3971677,32.111645,-3.2373276,0.7995655,1.7336664,3.0864522,3.5400264,1
41.674595,-3.8329844,-1.9993262,30.05426,-2.3150024,1.0129238,1.517982,3.01225,3.373117,1
36.72624,0.50448513,-0.36295062,38.59726,1.8223343,2.7372897,1.3178492,3.1002402,3.3687112,1
49.680832,2.7643478,0.14616972,38.18333,2.18885,3.0495524,0.57549787,2.9033828,2.9598699,1
47.331326,3.2350013,0.001183263,44.90027,3.725036,-3.106624,0.49003458,3.1078074,3.1462042,1
40.84341,0.07512519,-0.42738968,41.55737,-0.88981795,2.6765196,0.9649432,3.1039093,3.250441,1
49.982063,-1.056861,3.0329292,39.133446,-0.6890954,0.35314435,0.36776567,2.679785,2.704903,1
64.14297,2.6242146,2.4571824,65.152985,2.9941282,0.9378576,0.36991358,1.5193245,1.5637081,1
38.26619,-0.52486086,-1.9437168,30.633268,-2.1257026,1.4401236,1.6008418,2.8993452,3.3119326,1
37.772575,-3.6501558,-0.6045927,53.028698,-2.9671836,1.8357095,0.6829722,2.4403021,2.5340729,1
83.99398,2.855348,1.1920035,58.359882,1.9014517,0.37734255,0.9538964,0.8146608,1.2544284,1
40.247227,2.1336226,-2.1107712,32.09398,0.48914075,0.032538857,1.6444819,2.14331,2.7014992,1
35.781643,-1.3362001,0.74118465,41.278366,-0.7530455,-2.0360208,0.5831546,2.7772057,2.8377705,0
27.779152,3.2584624,-3.0529099,36.596527,2.234955,-0.27631003,1.0235074,2.7766,2.9592354,0
34.861847,-2.384885,2.7789164,45.525864,-3.4999642,0.021679807,1.1150792,2.7572367,2.9741817,1
27.450514,1.2835568,0.3735963,25.890133,3.5570328,-2.6502898,2.2734761,3.023886,3.7831972,1
46.14083,-2.3957374,-1.8607839,30.416464,-1.1228259,1.5870143,1.2729115,2.8353875,3.10801,1
39.125824,-0.71396387,1.80749,41.49523,-1.7263764,-1.3105028,1.0124125,3.1179926,3.27824,1
33.80313,1.4154164,1.9038216,41.39116,-0.115826085,-1.3411063,1.5312425,3.0382578,3.4023101,1
25.455124,-3.4433043,-1.2524649,39.575043,-1.3782319,-2.7963724,2.0650725,1.5439074,2.5784054,1
52.65624,-1.8749108,2.043173,38.82215,-1.1288381,-0.9533158,0.74607277,2.9964888,3.0879717,1
45.830334,2.0370493,1.1802354,45.923717,2.2885706,-1.971331,0.25152135,3.1316187,3.1417031,1
46.680855,1.3870832,-2.335259,43.748383,1.7368757,0.773627,0.34979248,3.108886,3.1285024,1
30.38189,0.4708807,0.73385316,61.41801,-0.061736844,-2.4894452,0.5326175,3.0598872,3.1058962,1
42.70147,-2.63041,-2.2150521,51.362133,-3.3482199,1.710311,0.7178099,2.3578227,2.4646661,1
55.94952,-3.6563487,0.50235754,34.26952,-2.1254365,-2.5888872,1.5309122,3.091245,3.4495633,0
34.289158,-2.5449903,-2.8062649,48.61201,-1.8296001,0.45813814,0.7153902,3.0187824,3.102391,1
32.02636,1.3630276,-0.41482112,35.11909,-0.2749343,3.0084915,1.6379619,2.859873,3.2957234,1
26.168825,0.112286925,1.4279052,33.33824,2.0957994,-1.633551,1.9835125,3.061456,3.6478536,1
43.477688,1.6037618,0.9302027,47.184128,1.323512,-2.1451993,0.28024983,3.075402,3.0881445,1
33.819214,2.4689536,-1.9891336,41.77602,4.0700684,-0.10970549,1.6011147,1.8794281,2.4689713,1
65.06944,-3.1327477,-0.25851426,38.248615,-2.9576635,-2.5369954,0.17508411,2.2784812,2.2851982,1
34.60191,-0.5355161,2.7149322,32.185722,-1.7903556,-0.42158893,1.2548394,3.136521,3.3782225,1
36.316166,-0.304862,-2.1543617,33.79301,1.0898516,0.66691464,1.3947136,2.8212764,3.1471934,1
54.451984,0.68571854,-1.1916826,36.843147,0.3006817,2.1319737,0.38503683,2.9595292,2.9844708,1
47.24676,3.4048748,-2.2288313,45.293667,2.880399,0.2785532,0.5244758,2.5073845,2.5616503,1
34.245735,2.004786,1.5253471,48.511883,0.67145646,-0.9904322,1.3333296,2.5157793,2.847264,1
28.673117,1.0774978,-0.9852769,35.84786,2.0032358,2.379519,0.925738,2.9183896,3.061697,0
148.0937,-0.37957966,-2.5725675,37.745243,0.56029165,3.0065174,0.9398713,0.7041006,1.1743575,1
39.085777,-1.3077918,3.0053837,39.515957,0.27089465,2.6509964,1.5786865,0.35438728,1.6179744,0
39.15196,-1.3588607,-0.15569751,43.088917,-1.4259841,2.9798288,0.06712341,3.1355264,3.1362448,1
29.73988,3.1992729,2.2923405,30.851526,1.2331473,-1.2324616,1.9661256,2.758383,3.3873775,1
26.630547,-3.1381645,2.2215776,28.90797,-3.629153,-0.8224569,0.4909885,3.0440342,3.0833771,0
41.99932,-4.0969586,1.2558305,45.871544,-3.415937,-2.0157094,0.6810217,3.0116456,3.0876853,1
34.620323,2.6153643,0.16530839,46.522415,3.3753545,-3.1240284,0.7599902,2.9938486,3.0888047,1
47.023758,-0.17701373,-0.7167855,43.843796,-0.49973243,2.2898188,0.3227187,3.0066042,3.0238743,1
49.37413,1.7991788,2.4462118,65.8046,1.9048265,-1.8393053,0.10564768,1.9976685,2.0004601,1
36.871998,0.41788056,-0.7443543,39.202076,-0.83212537,2.4773262,1.250006,3.061505,3.306861,1
44.864403,-1.0933342,0.31746873,45.35032,-1.0628372,-2.8014464,0.030496955,3.1189148,3.1190639,1
28.944265,-3.196788,-1.3248326,29.812902,-1.0261915,2.8868072,2.1705966,2.0715458,3.0004654,1
26.03795,-1.8899875,-0.99759704,44.427605,-0.21179514,1.9314193,1.6781924,2.9290164,3.3757172,1
43.55596,-0.92447406,1.2079076,46.85076,-0.17508456,-2.203055,0.7493895,2.8722231,2.9683752,1
28.478516,2.3330398,2.4363468,30.690311,4.3370285,-1.0857055,2.0039887,2.7611334,3.4117193,1
32.132156,0.020589646,-1.5498601,30.674694,-1.7965828,1.557043,1.8171724,3.106903,3.5993001,1
55.88559,-0.13110906,-1.5686712,46.841805,-0.40458658,2.6073565,0.27347752,2.107158,2.1248305,1
32.425568,-2.865011,-0.9622626,26.24162,-0.7876177,2.131419,2.0773933,3.0936816,3.72645,1
46.063942,-0.9979236,-1.6493955,40.60857,-0.2277653,1.5752735,0.7701583,3.0585167,3.1539924,1
38.83922,-0.3882151,-2.109288,40.42536,0.7968053,0.8632073,1.1850204,2.9724953,3.2000003,1
38.972332,-1.9458085,-1.7426897,45.600845,-1.2496169,1.463512,0.69619167,3.0769837,3.1547601,1
43.058247,2.0010498,-2.6785102,44.022938,1.49933,0.54693764,0.5017197,3.0577376,3.0986257,1
30.179495,-2.9632237,2.0920696,31.467907,-1.1962974,-1.0773073,1.7669263,3.1138089,3.5802002,1
47.05142,3.9005437,-2.4215899,35.378025,3.0022912,0.601335,0.8982525,3.022925,3.1535587,1
36.285526,-4.1040096,-1.4385488,40.055786,-2.8756275,2.0503676,1.2283821,2.7942688,3.0523534,1
41.324608,3.8910072,-1.2195933,25.358208,1.9394648,1.3549995,1.9515424,2.5745928,3.2306418,1
42.33986,2.245847,1.2620561,39.149323,3.2314398,-1.9183636,0.98559284,3.1027658,3.2555413,1
38.59181,1.9783455,-1.8689494,35.437946,3.1673596,1.511806,1.1890141,2.9024298,3.1365352,1
42.6393,-2.1925697,-2.008036,46.426754,-2.6139581,1.1569703,0.4213884,3.1181796,3.1465237,1
33.30845,-0.83526003,-0.19842781,52.222866,-1.5962688,2.9316413,0.76100874,3.1300693,3.2212524,1
44.231945,-0.6973045,2.4604702,47.741734,-1.1515607,-0.077619955,0.45425618,2.53809,2.57842,1
27.06865,-1.2491351,2.2802608,34.740196,-2.9541135,-1.0333469,1.7049783,2.969578,3.4242291,1
26.526888,0.15609019,0.15513626,36.32063,-1.6689326,-3.009024,1.8250227,3.1190255,3.6137276,1
44.087433,-2.1002789,-2.709789,39.187943,-2.421312,1.1908121,0.32103324,2.3825843,2.4041152,0
43.447853,-3.0196757,-1.1537433,47.30803,-3.3270736,1.6874233,0.30739784,2.8411665,2.8577476,1
42.87371,-1.996518,1.7520976,42.04513,-2.7400198,-1.2858417,0.7435018,3.0379393,3.127598,1
35.60134,-4.322726,0.615449,41.026638,-4.3319554,-2.5149608,0.00922966,3.1304095,3.130423,0
26.617117,0.42276978,-2.5123236,39.922337,1.5397898,0.89312077,1.11702,2.877741,3.0869286,0
39.30639,1.395363,0.39756247,37.689716,0.33114645,-2.9490557,1.0642165,2.9365675,3.1234574,1
36.59455,1.302436,-2.542797,57.03054,1.0575695,0.42307624,0.24486649,2.9658732,2.9759643,1
31.487158,-2.455991,3.095116,43.254776,-2.469388,0.23727982,0.013396978,2.857836,2.8578675,0
41.047543,-2.544257,2.7515552,40.438816,-1.5253816,-0.29377896,1.0188754,3.045334,3.2112563,1
35.36291,-0.71849144,-1.6310749,55.20459,-0.16855909,1.4982836,0.54993236,3.1293585,3.177312,1
39.648876,4.1267548,2.1550944,40.58441,3.2313588,-0.96918494,0.895396,3.1242793,3.2500546,1
32.3055,-1.0150799,1.9285494,57.48408,-1.7396082,-1.068536,0.7245283,2.9970858,3.0834177,1
26.668798,2.9944448,1.6138289,43.069317,1.5699255,2.9023266,1.4245193,1.2884977,1.9208024,0
37.08312,0.5370828,-1.7180248,92.72253,1.0481412,-0.11122473,0.51105845,1.6068001,1.686116,1
75.06179,-1.0508966,2.7834241,51.80902,-0.85722077,1.2210618,0.19367588,1.5623624,1.574321,1
30.63484,-3.2097268,-1.3176798,39.063385,-1.7222627,2.1139874,1.4874641,2.851518,3.216163,1
29.012215,-0.37747335,-0.09209585,61.11979,0.7043391,2.4080074,1.0818124,2.5001032,2.7241209,1
37.965206,-3.5014129,-2.655447,36.481243,-2.8945155,-0.06642421,0.60689735,2.5890229,2.6592035,0
59.42584,-2.1893492,-0.28697124,40.480743,-2.5863738,-2.572019,0.39702463,2.2850478,2.3192825,1
34.07645,3.0599663,0.7112499,45.125946,4.2369256,-2.2454605,1.1769593,2.95671,3.1823525,1
36.97102,0.9652742,-3.1365817,42.861603,0.26269823,-0.15447614,0.702576,2.9821055,3.0637503,1
38.81795,-2.957989,2.7541301,50.6684,-3.141766,-0.2474114,0.1837771,3.0015414,3.0071623,1
32.77824,-0.34542525,-0.46382883,42.964676,-0.17594384,2.4035175,0.16948141,2.8673463,2.8723507,0
28.443548,-0.5344121,-2.961432,34.02309,-1.6813663,0.06427269,1.1469543,3.0257046,3.2357986,0
48.515263,0.8363749,0.5754774,42.508575,1.0339434,-2.4380186,0.19756854,3.0134957,3.019965,1
28.694983,-2.6455235,-1.4518267,26.337433,-0.60478365,1.721659,2.04074,3.1096995,3.719523,1
45.9687,2.5487785,-0.624527,42.00422,2.4432094,2.4142973,0.105569124,3.0388243,3.0406575,1
29.255571,2.6138752,2.5052128,52.379215,0.9844129,-1.3202877,1.6294622,2.4576848,2.9487898,0
65.99878,2.1568253,1.9769808,33.554844,2.1356003,-1.0475482,0.021224976,3.0245287,3.0246031,1
45.246414,-0.796297,-1.6064045,46.647842,-0.1719932,0.9198802,0.6243038,2.5262847,2.6022816,1
44.932663,1.9236174,-0.2722289,47.068733,2.0180545,-3.1248527,0.09443712,2.8526237,2.8541865,1
28.644745,-4.2295747,1.2066486,33.19492,-2.8010693,-1.7384361,1.4285054,2.9450848,3.273248,0
40.13952,2.6612704,-1.1531116,44.71799,3.6055157,1.3737978,0.94424534,2.5269094,2.6975675,1
44.60561,2.884818,2.652577,42.402515,2.348082,-0.48702458,0.536736,3.1396015,3.1851504,1
28.103882,-1.7199717,0.47491768,40.730976,0.049186014,-2.871585,1.7691576,2.936683,3.4284143,1
31.342337,1.2641912,-1.7288086,27.799978,1.1050094,1.4236028,0.15918171,3.1307738,3.1348178,0
36.52348,2.4324534,1.9369773,34.492542,3.829973,-1.1281738,1.3975196,3.0651515,3.368711,1
40.84633,0.64256454,0.7539171,50.22329,0.58570397,-2.6358125,0.056860566,2.8934557,2.8940144,1
33.77234,3.2699885,-1.7682079,37.140564,2.1074388,1.4073505,1.1625497,3.1076272,3.3179615,1
69.852356,-2.0769064,1.9127843,78.9142,-2.5066743,0.69566727,0.42976785,1.2171171,1.290765,1
26.386274,3.5962253,-2.3452635,26.979761,1.2349519,2.1254854,2.3612733,1.8124363,2.9766653,1
61.113544,3.220782,1.3665013,35.79735,2.9307103,-1.4101062,0.29007173,2.7766078,2.7917185,1
42.29221,-0.7002427,-1.1456058,45.69002,-1.1683414,2.0011625,0.4680987,3.1364172,3.1711557,1
50.356956,-1.1148498,-0.5651928,30.185617,0.07234448,2.843201,1.1871943,2.8747914,3.1102822,1
47.182808,1.6195875,-0.33834493,45.399742,1.5029774,-3.1292996,0.11661017,2.7909548,2.7933898,1
29.17082,2.2348785,-2.6076002,37.34632,3.9623206,0.40693825,1.727442,3.0145385,3.4744062,1
42.220997,-0.7025065,-1.463866,47.11418,-1.0380709,1.5935037,0.33556443,3.0573697,3.0757296,1
53.73135,1.2115707,1.1120198,36.10677,0.4404481,-2.622724,0.77112263,2.5484416,2.6625524,1
